Customer_ID,Gender,Age,Annual_Income,Spending_Score,Segment
3789,Male,51,123451,94,2
3790,Male,64,66018,32,1
3791,Female,29,22729,84,1
3792,Male,64,46326,43,1
3793,Female,24,120789,74,2
3794,Female,69,121843,49,1
3795,Male,26,104992,24,1
3796,Female,37,108102,23,1
3797,Male,34,145988,12,1
3798,Male,34,120231,26,1
3799,Female,40,36382,44,0
3800,Female,66,39648,68,1
3801,Male,19,30964,72,1
3802,Male,61,112818,13,1
3803,Female,18,18297,1,0
3804,Female,42,95285,4,1
3805,Female,22,60191,25,1
3806,Male,29,72245,45,1
3807,Female,61,55546,77,1
3808,Male,54,61380,57,1
3809,Male,50,54020,57,1
3810,Male,57,25164,69,1
3811,Male,69,96701,38,1
3812,Male,40,62295,76,1
3813,Male,24,145456,25,1
3814,Female,57,103446,59,1
3815,Male,68,132423,15,1
3816,Male,39,79545,47,1
3817,Female,33,143651,25,1
3818,Female,20,108931,8,1
3819,Male,69,40894,67,1
3820,Female,60,99031,68,2
3821,Female,66,67673,37,1
3822,Male,26,132415,98,2
3823,Female,36,126757,52,1
3824,Male,42,36597,63,1
3825,Female,49,42346,42,1
3826,Female,57,116923,40,1
3827,Male,68,90286,99,2
3828,Male,51,25913,25,0
3829,Female,37,60444,83,1
3830,Male,65,27571,69,1
3831,Male,21,94415,50,1
3832,Female,40,28745,88,1
3833,Male,65,148267,68,2
3834,Male,50,112209,88,2
3835,Male,31,40860,59,1
3836,Male,32,98967,10,1
3837,Male,49,69194,74,1
3838,Male,20,115004,27,1
3839,Female,36,16242,31,0
3840,Female,29,117214,30,1
3841,Male,43,26732,20,0
3842,Female,56,79532,80,2
3843,Female,45,96196,27,1
3844,Female,44,17681,54,1
3845,Female,42,87898,25,1
3846,Female,34,17734,81,1
3847,Male,20,132736,17,1
3848,Male,22,44984,15,1
3849,Male,68,143066,9,1
3850,Female,52,100820,22,1
3851,Female,61,119386,37,1
3852,Male,36,83550,14,1
3853,Female,43,67986,12,1
3854,Male,30,48322,67,1
3855,Male,48,140519,14,1
3856,Male,32,24969,50,1
3857,Female,23,32668,31,0
3858,Male,57,112229,57,1
3859,Male,46,25761,85,1
3860,Female,67,70163,93,2
3861,Female,20,18725,20,0
3862,Female,34,61013,45,1
3863,Female,30,29792,51,1
3864,Male,27,91495,65,2
3865,Male,32,63224,81,1
3866,Female,39,130047,4,1
3867,Female,22,79428,78,2
3868,Female,53,57230,19,1
3869,Male,21,44193,88,1
3870,Male,44,19577,80,1
3871,Male,64,99320,48,1
3872,Male,27,42208,88,1
3873,Male,18,114932,1,1
3874,Male,70,116587,99,2
3875,Male,32,24226,73,1
3876,Female,19,139892,74,2
3877,Male,36,116388,58,1
3878,Female,61,143597,79,2
3879,Male,40,134271,62,2
3880,Male,47,109407,29,1
3881,Female,36,60705,50,1
3882,Male,28,111489,95,2
3883,Male,45,93605,19,1
3884,Male,47,122576,91,2
3885,Female,43,47774,81,1
3886,Female,31,121376,54,1
3887,Female,47,133570,57,1
3888,Female,47,110305,44,1
3889,Male,60,119564,18,1
3890,Male,33,71874,92,2
3891,Female,54,66013,94,1
3892,Female,47,122009,48,1
3893,Female,31,117977,19,1
3894,Female,24,133572,39,1
3895,Female,21,67274,28,1
3896,Female,53,56083,85,1
3897,Female,51,128189,24,1
3898,Male,19,69120,50,1
3899,Female,35,55856,83,1
3900,Female,54,66854,20,1
3901,Male,38,137835,32,1
3902,Male,66,142581,41,1
3903,Male,61,40444,9,1
3904,Female,19,17272,7,0
3905,Male,23,97128,46,1
3906,Female,65,54479,28,1
3907,Female,22,110142,80,2
3908,Female,55,132077,61,2
3909,Female,63,60932,38,1
3910,Male,24,56893,20,1
3911,Female,44,46048,69,1
3912,Female,28,138094,90,2
3913,Male,62,80376,15,1
3914,Male,46,40446,97,1
3915,Female,26,114863,61,2
3916,Male,48,59684,99,1
3917,Male,55,109996,57,1
3918,Female,46,20205,63,1
3919,Male,39,37284,48,0
3920,Female,29,50374,80,1
3921,Male,61,118184,20,1
3922,Female,68,66676,82,1
3923,Female,36,36777,46,0
3924,Female,19,124507,22,1
3925,Female,34,65337,66,1
3926,Female,51,21145,63,1
3927,Male,28,28634,84,1
3928,Female,62,95382,34,1
3929,Female,45,103478,6,1
3930,Male,65,135084,85,2
3931,Male,39,23224,17,0
3932,Female,65,20036,39,0
3933,Female,30,138239,49,1
3934,Female,20,85853,90,2
3935,Female,39,111152,66,2
3936,Female,44,104686,17,1
3937,Male,64,83573,71,2
3938,Male,49,88830,35,1
3939,Female,46,37228,86,1
3940,Male,50,44759,3,1
3941,Male,69,43062,32,1
3942,Male,29,112881,9,1
3943,Male,54,77113,100,2
3944,Male,22,17528,93,1
3945,Male,65,104426,80,2
3946,Female,27,135786,81,2
3947,Male,68,42743,79,1
3948,Male,21,51363,26,1
3949,Male,29,39039,92,1
3950,Male,18,128500,88,2
3951,Male,31,28106,92,1
3952,Male,42,98992,81,2
3953,Female,48,66720,91,1
3954,Female,56,63775,61,1
3955,Male,64,31060,57,1
3956,Male,50,16655,11,0
3957,Male,30,84012,19,1
3958,Male,62,47508,90,1
3959,Male,30,64033,42,1
3960,Female,28,118459,82,2
3961,Female,56,123077,65,2
3962,Female,31,126810,33,1
3963,Male,65,78116,68,2
3964,Male,59,80973,37,1
3965,Female,22,31153,9,0
3966,Female,40,30834,80,1
3967,Male,23,131898,2,1
3968,Male,38,109759,90,2
3969,Female,54,83796,94,2
3970,Female,46,108877,96,2
3971,Female,41,145992,39,1
3972,Male,38,64882,30,1
3973,Female,20,107509,53,1
3974,Female,47,100031,52,1
3975,Male,47,133535,20,1
3976,Male,65,116073,54,1
3977,Male,26,98027,49,1
3978,Female,43,110868,2,1
3979,Male,68,60293,20,1
3980,Female,31,39863,3,0
3981,Female,48,54295,35,1
3982,Female,30,20683,64,1
3983,Female,28,94566,71,2
3984,Female,32,64793,63,1
3985,Female,45,129060,21,1
3986,Male,60,30665,46,0
3987,Female,22,99746,91,2
3988,Male,56,90843,19,1
3989,Female,51,144559,28,1
3990,Male,49,18399,40,0
3991,Female,39,96425,88,2
3992,Male,57,46941,77,1
3993,Female,51,88897,44,1
3994,Female,69,48589,48,1
3995,Female,22,19642,58,1
3996,Female,44,79516,27,1
3997,Female,62,76194,41,1
3998,Female,68,88539,72,2
3999,Male,54,101785,90,2
4000,Male,26,99366,81,2
4001,Female,63,77132,32,1
4002,Female,54,138142,3,1
4003,Male,50,40056,50,1
4004,Female,57,99319,11,1
4005,Female,47,84732,9,1
4006,Female,42,65641,99,1
4007,Male,63,52508,47,1
4008,Male,48,79640,29,1
4009,Female,38,108367,80,2
4010,Female,53,53304,35,1
4011,Male,49,97357,78,2
4012,Male,70,64334,77,1
4013,Male,36,30876,95,1
4014,Male,51,147154,37,1
4015,Male,68,113568,55,1
4016,Male,37,83416,27,1
4017,Female,36,21627,4,0
4018,Male,23,111634,60,1
4019,Male,46,115144,72,2
4020,Female,56,131428,98,2
4021,Female,24,86710,59,1
4022,Male,30,133838,37,1
4023,Male,55,48694,42,1
4024,Female,25,28742,42,0
4025,Female,41,52159,41,1
4026,Female,53,21675,81,1
4027,Male,59,99904,51,1
4028,Female,38,24052,83,1
4029,Male,38,25323,66,1
4030,Male,64,49568,64,1
4031,Male,22,51676,20,1
4032,Male,51,57829,92,1
4033,Female,23,109454,46,1
4034,Male,23,123171,44,1
4035,Male,49,120004,70,2
4036,Female,51,124144,83,2
4037,Male,62,55628,71,1
4038,Male,70,69330,58,1
4039,Male,25,83355,30,1
4040,Male,21,21350,7,0
4041,Male,48,26113,6,0
4042,Male,66,75991,20,1
4043,Female,50,98744,42,1
4044,Female,66,118758,3,1
4045,Female,49,21163,86,1
4046,Male,53,32815,6,0
4047,Male,55,24438,27,0
4048,Female,55,143834,1,1
4049,Female,62,36135,75,1
4050,Male,50,58038,51,1
4051,Female,27,16926,81,1
4052,Female,35,113120,66,2
4053,Female,28,67844,97,1
4054,Female,39,66320,42,1
4055,Female,43,46239,84,1
4056,Female,46,22554,58,1
4057,Male,31,63452,15,1
4058,Male,42,42978,96,1
4059,Male,30,93278,89,2
4060,Female,55,94526,47,1
4061,Female,21,75243,73,2
4062,Female,31,148981,4,1
4063,Female,18,71734,24,1
4064,Female,31,145965,93,2
4065,Female,64,100815,59,1
4066,Female,56,58321,63,1
4067,Male,53,89800,86,2
4068,Male,22,43117,1,1
4069,Female,57,28114,2,0
4070,Female,18,94546,57,1
4071,Male,64,56808,13,1
4072,Male,41,71441,83,2
4073,Female,45,112732,10,1
4074,Male,44,20870,39,0
4075,Female,25,94180,19,1
4076,Male,47,68651,16,1
4077,Male,48,60765,2,1
4078,Female,23,76552,59,1
4079,Female,35,20913,90,1
4080,Male,22,55185,28,1
4081,Male,43,113939,4,1
4082,Female,49,128374,60,1
4083,Male,29,18478,74,1
4084,Female,60,31517,99,1
4085,Female,63,88811,93,2
4086,Female,30,85067,4,1
4087,Female,30,76556,89,2
4088,Male,69,15510,84,1
4089,Female,54,129122,72,2
4090,Male,68,75691,92,2
4091,Female,36,110429,12,1
4092,Male,47,138856,70,2
4093,Male,41,112326,93,2
4094,Male,38,105908,53,1
4095,Female,55,120324,48,1
4096,Female,40,91663,19,1
4097,Female,61,121909,47,1
4098,Female,23,81374,18,1
4099,Male,40,137304,58,1
4100,Male,20,105034,65,2
4101,Male,56,104561,70,2
4102,Female,69,51574,27,1
4103,Male,23,124832,15,1
4104,Male,51,42214,74,1
4105,Male,34,58175,95,1
4106,Male,61,102791,63,2
4107,Female,38,112864,71,2
4108,Female,51,117970,29,1
4109,Male,65,121954,89,2
4110,Male,32,133922,20,1
4111,Male,63,15156,65,1
4112,Female,49,52841,10,1
4113,Male,33,121461,39,1
4114,Male,52,40319,25,1
4115,Male,19,23152,38,0
4116,Male,31,63683,100,1
4117,Male,22,81436,58,1
4118,Female,45,108720,85,2
4119,Female,18,93699,44,1
4120,Female,41,69643,39,1
4121,Male,57,140420,82,2
4122,Female,61,143800,5,1
4123,Female,38,107142,4,1
4124,Male,62,139150,50,1
4125,Female,45,107026,88,2
4126,Female,19,114606,5,1
4127,Female,66,37761,61,1
4128,Male,52,39130,11,0
4129,Female,64,39643,59,1
4130,Female,65,103442,31,1
4131,Female,20,99639,40,1
4132,Male,31,122638,13,1
4133,Male,61,48655,76,1
4134,Male,50,131504,9,1
4135,Female,47,87021,90,2
4136,Male,69,27770,33,0
4137,Female,62,143738,23,1
4138,Female,36,57662,6,1
4139,Male,56,101878,55,1
4140,Male,61,55578,10,1
4141,Male,48,142466,32,1
4142,Female,42,61302,99,1
4143,Male,20,94240,24,1
4144,Female,39,144329,30,1
4145,Male,69,45432,13,1
4146,Male,26,49602,95,1
4147,Female,46,145061,47,1
4148,Male,19,111544,82,2
4149,Female,44,139166,5,1
4150,Male,45,125691,9,1
4151,Female,23,83885,86,2
4152,Male,48,120205,65,2
4153,Male,26,46722,4,1
4154,Male,23,63966,86,1
4155,Female,46,112862,72,2
4156,Male,48,32516,85,1
4157,Male,55,123332,15,1
4158,Female,32,68070,19,1
4159,Female,26,117422,2,1
4160,Male,21,148744,2,1
4161,Male,51,84700,75,2
4162,Male,37,50929,41,1
4163,Female,48,70983,25,1
4164,Male,48,140497,28,1
4165,Male,29,116674,71,2
4166,Male,27,48280,66,1
4167,Male,66,32824,62,1
4168,Female,54,58183,32,1
4169,Female,58,109823,29,1
4170,Female,44,30642,97,1
4171,Female,20,99013,100,2
4172,Female,19,65490,86,1
4173,Male,43,132919,78,2
4174,Female,65,48377,62,1
4175,Female,59,56231,31,1
4176,Male,49,34675,56,1
4177,Male,44,32389,72,1
4178,Male,63,53158,99,1
4179,Female,41,87715,51,1
4180,Female,47,104517,39,1
4181,Female,37,138184,66,2
4182,Female,42,50983,61,1
4183,Male,23,143365,44,1
4184,Female,34,85310,35,1
4185,Female,56,149615,30,1
4186,Male,38,77761,73,2
4187,Female,40,95307,25,1
4188,Female,51,122882,36,1
4189,Male,56,126109,86,2
4190,Female,67,51510,99,1
4191,Female,30,109761,92,2
4192,Male,31,136291,75,2
4193,Male,25,91404,82,2
4194,Female,31,103440,24,1
4195,Female,41,79391,51,1
4196,Female,63,85972,73,2
4197,Female,52,104495,19,1
4198,Male,56,33887,33,0
4199,Male,42,118043,1,1
4200,Female,30,81797,64,2
4201,Female,53,87637,66,2
4202,Female,30,84651,7,1
4203,Male,58,143335,77,2
4204,Female,48,129602,50,1
4205,Male,25,51628,24,1
4206,Male,41,29287,6,0
4207,Female,35,43170,71,1
4208,Female,26,40137,96,1
4209,Male,31,25469,85,1
4210,Female,18,44211,44,1
4211,Male,36,127670,31,1
4212,Female,32,84923,71,2
4213,Female,33,54768,3,1
4214,Female,66,72638,22,1
4215,Male,31,19571,21,0
4216,Male,54,85707,63,2
4217,Male,24,79538,53,1
4218,Male,33,135456,79,2
4219,Male,29,72761,36,1
4220,Female,18,77592,86,2
4221,Male,45,116371,58,1
4222,Female,32,41310,11,1
4223,Male,63,131426,57,1
4224,Female,65,115787,79,2
4225,Female,19,86230,27,1
4226,Male,45,104728,42,1
4227,Female,49,148053,79,2
4228,Male,46,68862,48,1
4229,Female,63,35278,77,1
4230,Male,28,120907,27,1
4231,Female,38,107606,52,1
4232,Female,33,91199,30,1
4233,Male,56,138132,4,1
4234,Male,59,31959,58,1
4235,Female,42,105487,47,1
4236,Female,19,143701,56,1
4237,Female,45,38451,56,1
4238,Female,40,74914,35,1
4239,Male,34,140443,21,1
4240,Female,32,66304,5,1
4241,Male,41,27577,98,1
4242,Male,23,56616,12,1
4243,Female,34,35776,68,1
4244,Male,46,54067,38,1
4245,Male,45,88010,24,1
4246,Male,44,96683,22,1
4247,Male,32,39188,80,1
4248,Female,54,61122,37,1
4249,Male,45,59020,31,1
4250,Male,69,66219,78,1
4251,Male,22,41610,35,1
4252,Female,52,47541,100,1
4253,Male,53,111712,93,2
4254,Male,27,63970,32,1
4255,Female,38,60034,99,1
4256,Male,50,20431,65,1
4257,Male,43,50376,22,1
4258,Male,48,55870,17,1
4259,Female,56,111256,74,2
4260,Male,47,79432,59,1
4261,Male,63,43803,92,1
4262,Female,28,26081,9,0
4263,Female,26,15150,37,0
4264,Female,51,143439,87,2
4265,Female,53,120879,68,2
4266,Female,59,107782,78,2
4267,Female,66,80910,68,2
4268,Male,28,146898,64,2
4269,Male,69,24546,27,0
4270,Male,56,111338,39,1
4271,Female,56,123111,49,1
4272,Female,37,112943,4,1
4273,Male,49,67088,97,1
4274,Male,31,129173,100,2
4275,Female,46,51659,84,1
4276,Male,43,79092,19,1
4277,Female,32,130088,33,1
4278,Female,43,137250,92,2
4279,Male,41,68658,60,1
4280,Male,44,28460,32,0
4281,Female,58,41551,38,1
4282,Female,21,106895,60,1
4283,Female,59,128608,10,1
4284,Female,40,149364,71,2
4285,Female,20,140687,9,1
4286,Male,39,65719,40,1
4287,Female,18,41555,19,1
4288,Male,21,21470,66,1
4289,Female,58,112325,4,1
4290,Female,43,102566,79,2
4291,Female,40,100601,37,1
4292,Female,21,47321,57,1
4293,Male,45,149734,5,1
4294,Female,27,114070,43,1
4295,Male,64,85020,19,1
4296,Female,66,66467,12,1
4297,Male,35,118389,29,1
4298,Male,20,94406,2,1
4299,Male,30,124674,73,2
4300,Female,44,54753,55,1
4301,Male,31,15148,9,0
4302,Female,20,84601,94,2
4303,Female,68,32324,29,0
4304,Male,28,144363,15,1
4305,Female,60,135483,44,1
4306,Female,48,82655,74,2
4307,Male,58,100598,68,2
4308,Male,60,88128,77,2
4309,Female,32,20826,56,1
4310,Female,35,101023,66,2
4311,Female,49,121092,7,1
4312,Male,69,82539,14,1
4313,Male,53,73622,29,1
4314,Female,47,55175,13,1
4315,Female,44,119818,54,1
4316,Male,37,36267,32,0
4317,Male,57,141136,85,2
4318,Female,67,97301,8,1
4319,Female,43,128290,20,1
4320,Female,48,23020,43,0
4321,Female,25,95742,31,1
4322,Male,49,118899,76,2
4323,Female,43,127749,31,1
4324,Male,33,58226,44,1
4325,Female,56,100758,76,2
4326,Male,23,41387,11,1
4327,Female,68,17225,20,0
4328,Male,49,39199,90,1
4329,Male,21,15547,61,1
4330,Female,20,49991,38,1
4331,Male,61,108651,86,2
4332,Female,20,58311,40,1
4333,Male,24,25208,75,1
4334,Male,20,15055,25,0
4335,Female,43,143544,14,1
4336,Male,55,91396,79,2
4337,Male,57,89565,18,1
4338,Male,47,83152,21,1
4339,Female,49,73665,89,2
4340,Male,20,118125,44,1
4341,Female,62,138905,58,1
4342,Female,50,95320,38,1
4343,Female,44,76636,40,1
4344,Male,31,78093,60,1
4345,Male,63,55689,5,1
4346,Male,21,45859,19,1
4347,Male,46,48058,20,1
4348,Female,36,102222,89,2
4349,Female,55,77719,92,2
4350,Female,45,122447,16,1
4351,Male,63,69990,61,1
4352,Male,41,56033,51,1
4353,Male,40,32316,7,0
4354,Male,69,81107,50,1
4355,Female,70,145447,60,1
4356,Male,68,99824,58,1
4357,Female,70,100697,96,2
4358,Male,60,97519,97,2
4359,Female,18,58038,33,1
4360,Male,23,142636,43,1
4361,Female,20,51789,31,1
4362,Male,35,68020,93,1
4363,Male,44,25079,99,1
4364,Female,58,109562,92,2
4365,Male,69,112785,44,1
4366,Male,24,141562,99,2
4367,Female,31,53746,43,1
4368,Male,51,117417,68,2
4369,Female,45,25335,59,1
4370,Female,52,134652,6,1
4371,Male,39,19696,53,1
4372,Male,48,124378,60,1
4373,Female,38,73431,58,1
4374,Female,37,25147,30,0
4375,Male,43,84564,1,1
4376,Male,20,73143,58,1
4377,Male,43,15589,56,1
4378,Female,22,86731,69,2
4379,Female,19,146531,94,2
4380,Male,67,28420,64,1
4381,Male,52,90381,100,2
4382,Female,33,116980,72,2
4383,Female,29,67496,2,1
4384,Male,23,101186,83,2
4385,Male,48,20423,13,0
4386,Female,65,82683,22,1
4387,Male,60,82395,54,1
4388,Male,45,68501,94,1
4389,Female,41,40586,98,1
4390,Male,37,32980,10,0
4391,Male,25,15872,31,0
4392,Male,67,85792,23,1
4393,Male,66,133303,44,1
4394,Male,50,136974,66,2
4395,Female,48,87954,11,1
4396,Male,68,39125,46,0
4397,Female,42,64623,70,1
4398,Male,64,19778,80,1
4399,Female,22,57543,19,1
4400,Female,28,65900,62,1
4401,Female,19,104176,50,1
4402,Female,24,149327,100,2
4403,Female,31,58915,25,1
4404,Male,67,32537,96,1
4405,Female,60,144597,72,2
4406,Female,42,99466,83,2
4407,Female,30,26000,5,0
4408,Female,30,15975,74,1
4409,Female,19,112658,84,2
4410,Female,44,16949,41,0
4411,Male,23,50148,13,1
4412,Female,55,50591,61,1
4413,Male,53,104313,16,1
4414,Female,68,98117,32,1
4415,Male,52,126579,38,1
4416,Male,24,29395,39,0
4417,Male,62,82706,49,1
4418,Male,35,104113,53,1
4419,Female,51,110364,10,1
4420,Male,37,93596,53,1
4421,Male,19,89751,42,1
4422,Male,63,39399,18,0
4423,Female,41,44720,13,1
4424,Male,67,102499,41,1
4425,Male,29,70655,75,2
4426,Female,32,27865,36,0
4427,Female,66,35883,92,1
4428,Female,53,92999,13,1
4429,Female,66,25679,40,0
4430,Male,23,102363,35,1
4431,Male,26,33021,13,0
4432,Female,24,140036,6,1
4433,Male,69,109667,52,1
4434,Male,34,56630,76,1
4435,Male,23,102572,22,1
4436,Male,59,42229,81,1
4437,Male,48,72256,94,2
4438,Female,28,148610,31,1
4439,Male,18,86647,74,2
4440,Female,49,77367,8,1
4441,Female,31,116827,25,1
4442,Female,40,50706,52,1
4443,Male,55,90409,35,1
4444,Female,57,47675,91,1
4445,Male,34,145463,1,1
4446,Female,43,65112,96,1
4447,Male,62,48604,74,1
4448,Male,70,46451,86,1
4449,Male,26,25539,30,0
4450,Male,65,27206,94,1
4451,Male,61,118473,18,1
4452,Male,35,44520,74,1
4453,Male,59,70103,92,2
4454,Male,62,18607,53,1
4455,Male,39,69089,58,1
4456,Female,27,47307,48,1
4457,Female,44,114280,85,2
4458,Male,46,67834,82,1
4459,Male,31,117029,46,1
4460,Female,60,78640,63,2
4461,Female,35,129675,7,1
4462,Male,18,128585,60,1
4463,Female,21,30621,96,1
4464,Female,51,90778,27,1
4465,Female,25,90290,19,1
4466,Male,35,61415,55,1
4467,Female,48,32116,76,1
4468,Male,40,94480,83,2
4469,Female,46,67671,89,1
4470,Male,48,117392,35,1
4471,Male,48,72819,57,1
4472,Female,19,76452,83,2
4473,Male,42,72376,71,2
4474,Female,25,85169,93,2
4475,Male,51,81797,89,2
4476,Female,35,96321,96,2
4477,Male,19,31506,73,1
4478,Male,33,89137,33,1
4479,Female,66,62958,81,1
4480,Male,51,15883,20,0
4481,Female,38,125028,73,2
4482,Male,18,141096,25,1
4483,Female,24,95304,93,2
4484,Male,34,86287,76,2
4485,Female,58,120369,86,2
4486,Male,24,114594,61,2
4487,Female,33,100122,6,1
4488,Male,40,138570,98,2
4489,Male,52,102406,64,2
4490,Male,45,19307,89,1
4491,Female,24,50912,30,1
4492,Female,20,68728,60,1
4493,Female,52,34032,14,0
4494,Male,63,50578,29,1
4495,Male,31,112223,13,1
4496,Female,34,18066,76,1
4497,Female,25,88508,83,2
4498,Male,31,39505,44,0
4499,Female,57,46137,12,1
4500,Female,68,78231,6,1
4501,Male,62,87635,70,2
4502,Male,60,16666,63,1
4503,Male,68,122953,43,1
4504,Male,23,147042,75,2
4505,Female,54,87789,1,1
4506,Female,62,106477,46,1
4507,Male,53,58068,4,1
4508,Female,58,20599,86,1
4509,Male,30,60106,21,1
4510,Male,65,26850,94,1
4511,Male,30,69806,26,1
4512,Female,36,135810,8,1
4513,Male,32,50262,5,1
4514,Female,64,68520,47,1
4515,Male,61,128199,20,1
4516,Male,28,139185,49,1
4517,Male,28,113182,5,1
4518,Male,61,125193,14,1
4519,Male,66,56296,28,1
4520,Female,27,123803,14,1
4521,Female,32,58565,35,1
4522,Male,46,56260,77,1
4523,Female,46,126381,23,1
4524,Male,35,97766,34,1
4525,Female,64,20250,26,0
4526,Female,36,113441,99,2
4527,Male,23,45237,89,1
4528,Male,21,75224,95,2
4529,Male,53,140651,51,1
4530,Male,21,62131,69,1
4531,Male,69,48142,31,1
4532,Male,50,34443,31,0
4533,Female,39,39520,34,0
4534,Male,39,50698,23,1
4535,Male,45,143583,27,1
4536,Male,69,72804,90,2
4537,Female,51,53750,80,1
4538,Male,22,125656,93,2
4539,Male,65,99369,59,1
4540,Male,61,87433,44,1
4541,Male,20,18022,100,1
4542,Male,67,21345,93,1
4543,Male,23,99540,22,1
4544,Male,23,64917,62,1
4545,Male,46,112396,8,1
4546,Female,64,54262,46,1
4547,Female,42,45187,65,1
4548,Male,66,91582,34,1
4549,Female,23,53782,77,1
4550,Male,36,143749,67,2
4551,Female,27,61065,98,1
4552,Female,50,26130,41,0
4553,Female,48,25586,65,1
4554,Male,47,21881,6,0
4555,Female,18,83494,32,1
4556,Female,40,104519,12,1
4557,Male,64,87110,68,2
4558,Male,43,114017,73,2
4559,Female,33,123258,20,1
4560,Female,50,74728,42,1
4561,Female,60,27844,47,0
4562,Female,70,59626,74,1
4563,Male,64,25976,71,1
4564,Female,58,138147,7,1
4565,Female,31,78016,53,1
4566,Male,57,108081,3,1
4567,Female,26,31912,8,0
4568,Female,69,27317,16,0
4569,Male,34,47575,72,1
4570,Male,34,82806,83,2
4571,Male,53,139162,64,2
4572,Male,51,65818,49,1
4573,Female,51,31820,52,1
4574,Male,33,55595,87,1
4575,Female,27,119879,80,2
4576,Female,64,59792,67,1
4577,Male,44,93010,21,1
4578,Male,33,125047,97,2
4579,Male,41,127954,28,1
4580,Female,37,81020,11,1
4581,Female,20,117284,38,1
4582,Female,28,107976,97,2
4583,Male,66,91182,6,1
4584,Female,43,75051,93,2
4585,Male,39,64009,38,1
4586,Male,64,21098,86,1
4587,Female,48,113899,40,1
4588,Male,68,88344,38,1
4589,Male,67,74209,94,2
4590,Male,41,78292,72,2
4591,Male,35,101914,93,2
4592,Female,47,31129,87,1
4593,Male,20,90942,88,2
4594,Male,36,77604,27,1
4595,Female,31,108077,25,1
4596,Male,55,97594,91,2
4597,Male,43,73164,19,1
4598,Female,23,39792,92,1
4599,Male,51,137277,93,2
4600,Male,52,27669,78,1
4601,Male,33,38964,81,1
4602,Female,49,71828,18,1
4603,Male,59,99677,29,1
4604,Male,44,24111,93,1
4605,Female,23,147352,64,2
4606,Female,42,39984,60,1
4607,Male,67,17197,2,0
4608,Male,31,21964,4,0
4609,Male,39,123795,15,1
4610,Female,56,18439,32,0
4611,Female,39,138803,82,2
4612,Male,34,89356,77,2
4613,Male,64,123923,1,1
4614,Female,43,111444,79,2
4615,Female,26,30189,10,0
4616,Female,56,33589,16,0
4617,Male,24,91609,29,1
4618,Male,43,140133,44,1
4619,Female,55,51514,97,1
4620,Male,30,59721,93,1
4621,Male,31,147606,19,1
4622,Female,33,133303,36,1
4623,Male,39,124646,10,1
4624,Female,34,24563,90,1
4625,Male,26,121757,96,2
4626,Female,41,20571,100,1
4627,Female,33,144073,51,1
4628,Male,45,27152,67,1
4629,Male,25,48760,55,1
4630,Male,20,65577,8,1
4631,Male,41,117390,51,1
4632,Male,70,22148,50,1
4633,Female,61,134440,10,1
4634,Male,65,70798,13,1
4635,Female,67,72305,33,1
4636,Male,40,28645,56,1
4637,Female,45,43514,63,1
4638,Male,45,52380,80,1
4639,Male,51,84149,38,1
4640,Male,25,78465,39,1
4641,Male,68,132291,100,2
4642,Female,39,93234,31,1
4643,Male,60,50781,53,1
4644,Female,31,76275,83,2
4645,Male,57,47541,7,1
4646,Male,60,112140,58,1
4647,Female,56,27449,65,1
4648,Female,54,31997,38,0
4649,Female,54,62652,3,1
4650,Female,34,58411,52,1
4651,Female,67,113531,100,2
4652,Female,53,134590,12,1
4653,Female,27,110992,75,2
4654,Female,58,80064,19,1
4655,Male,54,41986,38,1
4656,Male,67,146186,40,1
4657,Male,29,64905,14,1
4658,Male,67,73465,38,1
4659,Male,67,127689,52,1
4660,Female,44,21019,72,1
4661,Male,27,119331,82,2
4662,Female,47,124498,4,1
4663,Male,29,71598,40,1
4664,Female,51,72775,42,1
4665,Male,59,78953,67,2
4666,Male,60,19587,37,0
4667,Male,40,121816,85,2
4668,Male,27,128809,44,1
4669,Female,53,53598,52,1
4670,Female,52,53433,56,1
4671,Female,23,115252,74,2
4672,Male,40,121672,81,2
4673,Female,31,18914,72,1
4674,Male,69,126661,13,1
4675,Female,67,64882,68,1
4676,Male,54,103303,97,2
4677,Female,34,65342,100,1
4678,Female,43,54046,31,1
4679,Male,50,86277,81,2
4680,Male,19,58055,62,1
4681,Female,18,16707,86,1
4682,Male,56,117412,50,1
4683,Female,21,45614,98,1
4684,Male,50,67968,10,1
4685,Female,60,65681,79,1
4686,Male,70,21680,7,0
4687,Female,42,29676,79,1
4688,Male,23,91817,81,2
4689,Female,65,99251,7,1
4690,Male,44,61449,81,1
4691,Female,55,131212,83,2
4692,Female,58,52656,7,1
4693,Male,32,88347,35,1
4694,Female,49,130513,57,1
4695,Female,43,57549,8,1
4696,Female,26,120701,98,2
4697,Male,60,49086,77,1
4698,Male,40,20101,72,1
4699,Female,65,143999,93,2
4700,Male,42,27502,21,0
4701,Female,67,84086,3,1
4702,Male,51,83891,9,1
4703,Male,30,68127,59,1
4704,Female,23,49777,41,1
4705,Female,63,59891,26,1
4706,Male,43,43498,60,1
4707,Male,47,17789,27,0
4708,Male,61,41648,11,1
4709,Male,18,114570,15,1
4710,Female,66,125598,31,1
4711,Female,26,137612,64,2
4712,Male,42,46788,25,1
4713,Female,46,34486,86,1
4714,Male,37,84362,76,2
4715,Female,64,59222,75,1
4716,Female,21,51923,51,1
4717,Female,50,26272,13,0
4718,Male,35,89648,7,1
4719,Female,46,68710,88,1
